EPI_ISL_3718078	AY.47	EPI_ISL_3718078	2021-07-21
MZ857531.1	B.1.617.2	MZ857531.1	2021-07-26
MZ859764.1	AY.25.1	MZ859764.1	2021-07-28
MZ861918.1	AY.3.1	MZ861918.1	2021-07-28
MZ864056.1	AY.25	MZ864056.1	2021-07-23
MZ866339.1	AY.3	MZ866339.1	2021-07-26
MZ913068.1	AY.100	MZ913068.1	2021-07-26
MZ943254.1	AY.44	MZ943254.1	2021-07-23
OU573683.1	AY.53	OU573683.1	2021-07-20
EPI_ISL_3674734	AY.69	EPI_ISL_3674734	2021-07-23
EPI_ISL_3646040	AY.42	EPI_ISL_3646040	2021-07-23
EPI_ISL_3591163	AY.4	EPI_ISL_3591163	2021-07-30
EPI_ISL_3564666	B.1.617.2	EPI_ISL_3564666	2021-07-07
OK014690.1	B.1.617.2	OK014690.1	2021-07-31
OK028202.1	AY.25.1	OK028202.1	2021-07-30
OK027588.1	AY.25.1	OK027588.1	2021-07-29
OK023654.1	AY.44	OK023654.1	2021-07-28
OK025256.1	AY.47	OK025256.1	2021-07-27
MZ995726.1	AY.47	MZ995726.1	2021-07-26
MZ980956.1	AY.39	MZ980956.1	2021-07-24
OK018375.1	AY.13	OK018375.1	2021-07-19
EPI_ISL_3872911	B.1.1.7	EPI_ISL_3872911	2021-07-30
EPI_ISL_3900891	AY.29	EPI_ISL_3900891	2021-07-29
EPI_ISL_3783782	AY.43	EPI_ISL_3783782	2021-07-28
EPI_ISL_3891302	AY.29	EPI_ISL_3891302	2021-07-26
EPI_ISL_3791882	AY.94	EPI_ISL_3791882	2021-07-25
EPI_ISL_3911334	AY.27	EPI_ISL_3911334	2021-07-22
EPI_ISL_3800556	AY.3	EPI_ISL_3800556	2021-07-21
EPI_ISL_3893790	B.1.1.7	EPI_ISL_3893790	2021-07-19
EPI_ISL_3881519	AY.29	EPI_ISL_3881519	2021-07-16
EPI_ISL_3897300	AY.29	EPI_ISL_3897300	2021-07-13
EPI_ISL_3940399	C.37	EPI_ISL_3940399	2021-07-09
EPI_ISL_3876317	AY.29	EPI_ISL_3876317	2021-07-06
EPI_ISL_3906613	B.1.617.2	EPI_ISL_3906613	2021-07-02
OK084916.1	AY.47	OK084916.1	2021-07-27
EPI_ISL_3960140	AY.43	EPI_ISL_3960140	2021-07-31
EPI_ISL_3981367	AY.4	EPI_ISL_3981367	2021-07-15
EPI_ISL_4079013	AY.7.2	EPI_ISL_4079013	2021-07-23
OK126589.1	AY.3	OK126589.1	2021-07-24
OK112431.1	AY.44	OK112431.1	2021-07-22
OK124227.1	AY.47	OK124227.1	2021-07-19
OK121471.1	AY.103	OK121471.1	2021-07-14
EPI_ISL_4104485	AY.23	EPI_ISL_4104485	2021-07-10
OK174515.1	AY.25	OK174515.1	2021-07-24
OK183009.1	AY.44	OK183009.1	2021-07-19
EPI_ISL_4303068	AY.122	EPI_ISL_4303068	2021-07-28
OK243830.1	AY.14	OK243830.1	2021-07-08
EPI_ISL_4424774	AY.122	EPI_ISL_4424774	2021-07-27
EPI_ISL_4423716	AY.25.1	EPI_ISL_4423716	2021-07-14
OK323637.1	AY.44	OK323637.1	2021-07-27
OK297233.1	AY.46.4	OK297233.1	2021-07-21
OK292239.1	AY.44	OK292239.1	2021-07-20
OK332033.1	AY.14	OK332033.1	2021-07-26
EPI_ISL_3509488	AY.44	EPI_ISL_3509488	2021-07-20
EPI_ISL_4654236	B.1.1.7	EPI_ISL_4654236	2021-07-31
EPI_ISL_4709745	AY.29	EPI_ISL_4709745	2021-07-29
EPI_ISL_4709144	AY.29	EPI_ISL_4709144	2021-07-26
EPI_ISL_4666068	B.1.1.7	EPI_ISL_4666068	2021-07-19
OK383661.1	AY.13	OK383661.1	2021-07-31
EPI_ISL_4920227	B.1.1.7	EPI_ISL_4920227	2021-07-28
EPI_ISL_5072529	B.1.621	EPI_ISL_5072529	2021-07-29
EPI_ISL_5341183	AY.54	EPI_ISL_5341183	2021-07-30
EPI_ISL_5327944	AY.91	EPI_ISL_5327944	2021-07-13
EPI_ISL_5460888	AY.13	EPI_ISL_5460888	2021-07-17
EPI_ISL_5541789	B.1.1.7	EPI_ISL_5541789	2021-07-22
EPI_ISL_5650526	P.1.14	EPI_ISL_5650526	2021-07-27
EPI_ISL_5679658	P.1	EPI_ISL_5679658	2021-07-14
EPI_ISL_5780592	AY.93	EPI_ISL_5780592	2021-07-20
OL524776.1	AY.47	OL524776.1	2021-07-31
OL531613.1	B.1.617.2	OL531613.1	2021-07-22
OL527302.1	AY.47	OL527302.1	2021-07-30
EPI_ISL_5340197	XB	EPI_ISL_5340197	2021-07-21
EPI_ISL_7066778	AY.29	EPI_ISL_7066778	2021-07-29
OL913848.1	B.1.617.2	OL913848.1	2021-07-09
EPI_ISL_3433570	AY.43	EPI_ISL_3433570	2021-07-21
EPI_ISL_8257851	AY.24	EPI_ISL_8257851	2021-07-24
EPI_ISL_8396704	AY.44	EPI_ISL_8396704	2021-07-28
EPI_ISL_6948576	B.1.617.2	EPI_ISL_6948576	2021-07-16
EPI_ISL_9539504	AY.20	EPI_ISL_9539504	2021-07-28
EPI_ISL_9541399	AY.103	EPI_ISL_9541399	2021-07-24
EPI_ISL_9543348	AY.119	EPI_ISL_9543348	2021-07-19
EPI_ISL_9546604	AY.103	EPI_ISL_9546604	2021-07-07
EPI_ISL_11051193	B.1.617.2	EPI_ISL_11051193	2021-07-23
EPI_ISL_11257911	AY.43	EPI_ISL_11257911	2021-07-28
EPI_ISL_11696165	C.37	EPI_ISL_11696165	2021-07-09
EPI_ISL_12425950	B.1	EPI_ISL_12425950	2021-07-13
ON485487.1	AY.20	ON485487.1	2021-07-29
EPI_ISL_12936171	AY.29	EPI_ISL_12936171	2021-07-30
EPI_ISL_13837531	AY.122	EPI_ISL_13837531	2021-07-26
EPI_ISL_11992562	P.1	EPI_ISL_11992562	2021-07-20
EPI_ISL_12015661	AY.43	EPI_ISL_12015661	2021-07-15
EPI_ISL_8322919	AY.9.2.1	EPI_ISL_8322919	2021-07-29
EPI_ISL_3189940	AY.43	EPI_ISL_3189940	2021-08-02
EPI_ISL_3310661	AY.4	EPI_ISL_3310661	2021-08-02
EPI_ISL_3313689	AY.4	EPI_ISL_3313689	2021-08-01
OU524765.1	AY.4	OU524765.1	2021-08-03
EPI_ISL_3357095	B.1.617.2	EPI_ISL_3357095	2021-08-07
EPI_ISL_3345638	AY.122	EPI_ISL_3345638	2021-08-01
EPI_ISL_3403284	B.1.1	EPI_ISL_3403284	2021-08-05
EPI_ISL_3393077	AY.122	EPI_ISL_3393077	2021-08-02
EPI_ISL_3361882	AY.4	EPI_ISL_3361882	2021-08-05
EPI_ISL_3394635	AY.20	EPI_ISL_3394635	2021-08-06
EPI_ISL_3437637	AY.4	EPI_ISL_3437637	2021-08-10
EPI_ISL_3417750	AY.4	EPI_ISL_3417750	2021-08-08
EPI_ISL_3440505	AY.4	EPI_ISL_3440505	2021-08-08
EPI_ISL_3414210	B.1	EPI_ISL_3414210	2021-08-07
EPI_ISL_3444951	AY.4	EPI_ISL_3444951	2021-08-07
EPI_ISL_3445160	AY.4	EPI_ISL_3445160	2021-08-06
EPI_ISL_3444083	AY.98	EPI_ISL_3444083	2021-08-04
EPI_ISL_3545819	AY.33	EPI_ISL_3545819	2021-08-12
EPI_ISL_3530975	AY.122	EPI_ISL_3530975	2021-08-12
EPI_ISL_3496419	AY.125	EPI_ISL_3496419	2021-08-03
EPI_ISL_3558316	B.1.617.2	EPI_ISL_3558316	2021-08-14
EPI_ISL_3559341	B.1.617.2	EPI_ISL_3559341	2021-08-15
EPI_ISL_3553924	B.1.617.2	EPI_ISL_3553924	2021-08-16
EPI_ISL_3552446	B.1.617.2	EPI_ISL_3552446	2021-08-14
EPI_ISL_3541585	B.1.617.2	EPI_ISL_3541585	2021-08-13
EPI_ISL_3742753	AY.9.2	EPI_ISL_3742753	2021-08-05
EPI_ISL_3732406	AY.122	EPI_ISL_3732406	2021-08-04
EPI_ISL_3714387	AY.122	EPI_ISL_3714387	2021-08-09
EPI_ISL_3631769	AY.33	EPI_ISL_3631769	2021-08-18
EPI_ISL_3638652	B.1.617.2	EPI_ISL_3638652	2021-08-16
MZ886093.1	AY.47	MZ886093.1	2021-08-06
MZ920166.1	AY.119	MZ920166.1	2021-08-13
MZ940635.1	AY.39	MZ940635.1	2021-08-04
MZ946920.1	AY.103	MZ946920.1	2021-08-13
OU560520.1	AY.5	OU560520.1	2021-08-11
EPI_ISL_3696393	AY.41	EPI_ISL_3696393	2021-08-09
EPI_ISL_3673061	B.1	EPI_ISL_3673061	2021-08-21
EPI_ISL_3620443	AY.42	EPI_ISL_3620443	2021-08-09
EPI_ISL_3613048	B.1	EPI_ISL_3613048	2021-08-19
EPI_ISL_3611379	B.1	EPI_ISL_3611379	2021-08-19
EPI_ISL_3613366	B.1.617.2	EPI_ISL_3613366	2021-08-18
EPI_ISL_3579441	AY.99.2	EPI_ISL_3579441	2021-08-03
EPI_ISL_3589135	B.1.617.2	EPI_ISL_3589135	2021-08-19
EPI_ISL_3577389	B.1.617.2	EPI_ISL_3577389	2021-08-18
EPI_ISL_3585921	B.1.617.2	EPI_ISL_3585921	2021-08-18
EPI_ISL_3595572	B.1.617.2	EPI_ISL_3595572	2021-08-17
EPI_ISL_3576294	B.1.617.2	EPI_ISL_3576294	2021-08-16
EPI_ISL_3581395	AY.4	EPI_ISL_3581395	2021-08-16
EPI_ISL_3576838	AY.4	EPI_ISL_3576838	2021-08-02
EPI_ISL_3569298	AY.122	EPI_ISL_3569298	2021-08-11
OK002085.1	AY.3	OK002085.1	2021-08-26
MZ986679.1	AY.47	MZ986679.1	2021-08-13
MZ987877.1	AY.44	MZ987877.1	2021-08-10
MZ992319.1	AY.49	MZ992319.1	2021-08-09
MZ992112.1	AY.3	MZ992112.1	2021-08-07
MZ998271.1	XB	MZ998271.1	2021-08-05
OK011424.1	AY.103	OK011424.1	2021-08-04
MZ953241.1	AY.48	MZ953241.1	2021-08-03
OK014751.1	AY.44	OK014751.1	2021-08-01
EPI_ISL_3943146	AY.3	EPI_ISL_3943146	2021-08-27
EPI_ISL_3882488	AY.4	EPI_ISL_3882488	2021-08-25
EPI_ISL_3806716	AY.43	EPI_ISL_3806716	2021-08-23
EPI_ISL_3880892	AY.103	EPI_ISL_3880892	2021-08-20
EPI_ISL_3918880	AY.121	EPI_ISL_3918880	2021-08-18
EPI_ISL_3852740	AY.122	EPI_ISL_3852740	2021-08-16
EPI_ISL_3790230	AY.4	EPI_ISL_3790230	2021-08-13
EPI_ISL_3786233	AY.4	EPI_ISL_3786233	2021-08-11
EPI_ISL_3941775	AY.14	EPI_ISL_3941775	2021-08-09
EPI_ISL_3919458	AY.43	EPI_ISL_3919458	2021-08-07
EPI_ISL_3899059	AY.29	EPI_ISL_3899059	2021-08-05
EPI_ISL_3801667	AY.43	EPI_ISL_3801667	2021-08-03
EPI_ISL_3909057	AY.43	EPI_ISL_3909057	2021-08-02
OU584725.1	AY.4	OU584725.1	2021-08-16
OU578795.1	AY.4	OU578795.1	2021-08-13
EPI_ISL_3647436	B.1	EPI_ISL_3647436	2021-08-19
OK061550.1	AY.25.1	OK061550.1	2021-08-21
OK046038.1	AY.25	OK046038.1	2021-08-10
OK079229.1	B.1.621	OK079229.1	2021-08-04
EPI_ISL_4012943	AY.4	EPI_ISL_4012943	2021-08-31
EPI_ISL_3992045	AY.4	EPI_ISL_3992045	2021-08-30
EPI_ISL_4048788	AY.4	EPI_ISL_4048788	2021-08-30
EPI_ISL_3990587	AY.4	EPI_ISL_3990587	2021-08-29
EPI_ISL_3955308	AY.4	EPI_ISL_3955308	2021-08-28
EPI_ISL_3993387	AY.4	EPI_ISL_3993387	2021-08-27
EPI_ISL_3968293	AY.4	EPI_ISL_3968293	2021-08-27
EPI_ISL_3956410	AY.4	EPI_ISL_3956410	2021-08-26
EPI_ISL_3966739	AY.4	EPI_ISL_3966739	2021-08-25
EPI_ISL_3988031	AY.46	EPI_ISL_3988031	2021-08-23
EPI_ISL_3970845	AY.4	EPI_ISL_3970845	2021-08-21
EPI_ISL_3986358	AY.120	EPI_ISL_3986358	2021-08-18
EPI_ISL_3986206	AY.129	EPI_ISL_3986206	2021-08-16
EPI_ISL_4006666	AY.26	EPI_ISL_4006666	2021-08-14
EPI_ISL_4029801	AY.75	EPI_ISL_4029801	2021-08-11
EPI_ISL_3977137	AY.4	EPI_ISL_3977137	2021-08-07
OK088968.1	AY.3	OK088968.1	2021-08-31
EPI_ISL_4076271	AY.9.2	EPI_ISL_4076271	2021-08-23
EPI_ISL_4077009	AY.43	EPI_ISL_4077009	2021-08-17
OK130828.1	AY.103	OK130828.1	2021-08-26
OK130145.1	AY.25	OK130145.1	2021-08-23
OK117389.1	AY.44	OK117389.1	2021-08-19
OK100547.1	AY.117	OK100547.1	2021-08-18
OK113594.1	AY.103	OK113594.1	2021-08-16
OK133414.1	AY.120.1	OK133414.1	2021-08-12
OK108254.1	AY.44	OK108254.1	2021-08-04
EPI_ISL_4130596	AY.4	EPI_ISL_4130596	2021-08-20
EPI_ISL_4137464	AY.43	EPI_ISL_4137464	2021-08-13
EPI_ISL_4119086	AY.43	EPI_ISL_4119086	2021-08-14
EPI_ISL_4136199	AY.4	EPI_ISL_4136199	2021-08-22
OU620070.1	AY.43	OU620070.1	2021-08-27
OK153116.1	AY.25	OK153116.1	2021-08-21
OK151798.1	AY.36	OK151798.1	2021-08-10
EPI_ISL_4253044	AY.129	EPI_ISL_4253044	2021-08-29
EPI_ISL_4232962	AY.122.2	EPI_ISL_4232962	2021-08-17
OU624575.1	AY.4	OU624575.1	2021-08-25
OU621507.1	AY.4	OU621507.1	2021-08-24
OU605890.1	AY.4	OU605890.1	2021-08-22
OU610675.1	AY.4	OU610675.1	2021-08-21
OU611428.1	AY.4	OU611428.1	2021-08-20
OU597319.1	AY.4	OU597319.1	2021-08-19
OU608894.1	AY.4	OU608894.1	2021-08-18
OU598636.1	AY.4	OU598636.1	2021-08-17
EPI_ISL_4299027	AY.26	EPI_ISL_4299027	2021-08-13
EPI_ISL_4254242	AY.3	EPI_ISL_4254242	2021-08-06
OK197782.1	B.1.617.2	OK197782.1	2021-08-30
OU702267.1	AY.129	OU702267.1	2021-08-26
OK198899.1	AY.119	OK198899.1	2021-08-20
EPI_ISL_4314875	AY.4	EPI_ISL_4314875	2021-08-31
EPI_ISL_4345681	AY.44	EPI_ISL_4345681	2021-08-13
OK270049.1	AY.39.1	OK270049.1	2021-08-29
OK239241.1	AY.25.1	OK239241.1	2021-08-20
OK247107.1	AY.121	OK247107.1	2021-08-01
EPI_ISL_4412709	AY.13	EPI_ISL_4412709	2021-08-30
EPI_ISL_4439386	AY.46.6	EPI_ISL_4439386	2021-08-26
EPI_ISL_4430916	AY.25.1	EPI_ISL_4430916	2021-08-22
EPI_ISL_4430716	AY.27	EPI_ISL_4430716	2021-08-12
EPI_ISL_4413767	P.1.9	EPI_ISL_4413767	2021-08-05
EPI_ISL_4505045	AY.4	EPI_ISL_4505045	2021-08-26
OK304059.1	AY.100	OK304059.1	2021-08-29
EPI_ISL_4544928	AY.43	EPI_ISL_4544928	2021-08-26
OU734935.1	AY.129	OU734935.1	2021-08-20
OK339993.1	AY.54	OK339993.1	2021-08-10
EPI_ISL_4278781	AY.25.1	EPI_ISL_4278781	2021-08-24
EPI_ISL_4609209	AY.4	EPI_ISL_4609209	2021-08-27
OU745155.1	AY.43	OU745155.1	2021-08-29
EPI_ISL_4652418	AY.29	EPI_ISL_4652418	2021-08-26
EPI_ISL_4724211	AY.29	EPI_ISL_4724211	2021-08-24
EPI_ISL_4720879	AY.29.1	EPI_ISL_4720879	2021-08-20
EPI_ISL_4724299	AY.29	EPI_ISL_4724299	2021-08-19
EPI_ISL_4724487	AY.29	EPI_ISL_4724487	2021-08-15
EPI_ISL_4724679	AY.29	EPI_ISL_4724679	2021-08-13
EPI_ISL_4668795	AY.29	EPI_ISL_4668795	2021-08-11
EPI_ISL_4686341	AY.29	EPI_ISL_4686341	2021-08-09
EPI_ISL_4726684	AY.29	EPI_ISL_4726684	2021-08-06
OK374963.1	AY.120.1	OK374963.1	2021-08-20
EPI_ISL_4800535	AY.98	EPI_ISL_4800535	2021-08-27
EPI_ISL_4831784	AY.27	EPI_ISL_4831784	2021-08-16
EPI_ISL_4830027	AY.25.1	EPI_ISL_4830027	2021-08-11
OK407946.1	AY.103	OK407946.1	2021-08-31
OK412343.1	AY.103	OK412343.1	2021-08-26
OK426131.1	AY.39.1.1	OK426131.1	2021-08-23
EPI_ISL_4945708	AY.44	EPI_ISL_4945708	2021-08-31
OU663662.1	AY.4	OU663662.1	2021-08-31
OK464971.1	AY.3	OK464971.1	2021-08-02
EPI_ISL_5115008	AY.44	EPI_ISL_5115008	2021-08-27
EPI_ISL_5237479	B.1.617.2	EPI_ISL_5237479	2021-08-10
EPI_ISL_5345606	AY.103	EPI_ISL_5345606	2021-08-22
EPI_ISL_5338617	AY.3	EPI_ISL_5338617	2021-08-12
EPI_ISL_5341954	AY.26	EPI_ISL_5341954	2021-08-02
EPI_ISL_5419308	AY.29	EPI_ISL_5419308	2021-08-12
EPI_ISL_5557006	B.1.617.2	EPI_ISL_5557006	2021-08-14
EPI_ISL_5728279	AY.29	EPI_ISL_5728279	2021-08-31
EPI_ISL_5704308	AY.29	EPI_ISL_5704308	2021-08-28
EPI_ISL_5703762	AY.29	EPI_ISL_5703762	2021-08-26
EPI_ISL_5761370	AY.29	EPI_ISL_5761370	2021-08-24
EPI_ISL_5701271	AY.29	EPI_ISL_5701271	2021-08-18
EPI_ISL_5728271	AY.43	EPI_ISL_5728271	2021-08-12
EPI_ISL_5652929	P.1	EPI_ISL_5652929	2021-08-03
EPI_ISL_5799109	AY.29	EPI_ISL_5799109	2021-08-26
EPI_ISL_6129008	B.1.621	EPI_ISL_6129008	2021-08-22
EPI_ISL_6258880	AY.75	EPI_ISL_6258880	2021-08-11
OL523713.1	AY.44	OL523713.1	2021-08-04
OL527489.1	AY.114	OL527489.1	2021-08-14
EPI_ISL_6493428	AY.3	EPI_ISL_6493428	2021-08-13
EPI_ISL_6685818	AY.25.1	EPI_ISL_6685818	2021-08-13
EPI_ISL_7019173	AY.29	EPI_ISL_7019173	2021-08-26
EPI_ISL_7051574	AY.29	EPI_ISL_7051574	2021-08-20
EPI_ISL_7066398	AY.29	EPI_ISL_7066398	2021-08-10
EPI_ISL_7104688	AY.29	EPI_ISL_7104688	2021-08-10
EPI_ISL_7674965	AY.118	EPI_ISL_7674965	2021-08-31
EPI_ISL_8111398	AY.29	EPI_ISL_8111398	2021-08-26
EPI_ISL_8487769	AY.103	EPI_ISL_8487769	2021-08-27
EPI_ISL_9371759	B.1.1.7	EPI_ISL_9371759	2021-08-26
OM779746.1	AY.103	OM779746.1	2021-08-05
EPI_ISL_4557048	AY.47	EPI_ISL_4557048	2021-08-17
EPI_ISL_11252128	AY.43	EPI_ISL_11252128	2021-08-04
EPI_ISL_12173462	AY.44	EPI_ISL_12173462	2021-08-05
ON485658.1	AY.20	ON485658.1	2021-08-04
ON670055.1	AY.39.1.1	ON670055.1	2021-08-30
EPI_ISL_4311975	-	EPI_ISL_4311975	2021-08-26
EPI_ISL_11981663	AY.5.4	EPI_ISL_11981663	2021-08-03
EPI_ISL_8298474	AY.122	EPI_ISL_8298474	2021-08-21
EPI_ISL_3923226	AY.4	EPI_ISL_3923226	2021-09-03
EPI_ISL_4009512	AY.4.2	EPI_ISL_4009512	2021-09-02
EPI_ISL_4046054	AY.4	EPI_ISL_4046054	2021-09-01
OK088803.1	AY.103	OK088803.1	2021-09-02
EPI_ISL_4105800	B.1.1.7	EPI_ISL_4105800	2021-09-06
EPI_ISL_4190853	AY.4	EPI_ISL_4190853	2021-09-07
EPI_ISL_4192281	AY.4	EPI_ISL_4192281	2021-09-06
EPI_ISL_4146408	AY.4.2.2	EPI_ISL_4146408	2021-09-04
EPI_ISL_4147908	AY.4	EPI_ISL_4147908	2021-09-01
EPI_ISL_4230072	AY.122	EPI_ISL_4230072	2021-09-07
EPI_ISL_4224276	AY.43	EPI_ISL_4224276	2021-09-02
OK176959.1	AY.3	OK176959.1	2021-09-08
EPI_ISL_4271818	AY.23	EPI_ISL_4271818	2021-09-12
EPI_ISL_4289786	AY.5	EPI_ISL_4289786	2021-09-12
EPI_ISL_4287571	AY.4	EPI_ISL_4287571	2021-09-10
EPI_ISL_4249968	AY.4	EPI_ISL_4249968	2021-09-08
EPI_ISL_4254140	AY.25	EPI_ISL_4254140	2021-09-07
OK223714.1	AY.3	OK223714.1	2021-09-02
OK200903.1	AY.25	OK200903.1	2021-09-01
EPI_ISL_4319907	AY.4	EPI_ISL_4319907	2021-09-13
EPI_ISL_4328766	AY.4	EPI_ISL_4328766	2021-09-12
EPI_ISL_4307666	AY.6	EPI_ISL_4307666	2021-09-09
EPI_ISL_4314909	AY.4.2	EPI_ISL_4314909	2021-09-04
OK274972.1	AY.75	OK274972.1	2021-09-13
OK262407.1	AY.20	OK262407.1	2021-09-07
OK262605.1	AY.25	OK262605.1	2021-09-05
OK228564.1	AY.25	OK228564.1	2021-09-02
OK277228.1	AY.103	OK277228.1	2021-09-01
EPI_ISL_4453120	AY.4	EPI_ISL_4453120	2021-09-16
EPI_ISL_4454171	AY.4	EPI_ISL_4454171	2021-09-15
EPI_ISL_4406957	AY.4	EPI_ISL_4406957	2021-09-14
EPI_ISL_4442753	AY.7.1	EPI_ISL_4442753	2021-09-11
EPI_ISL_4441489	AY.23	EPI_ISL_4441489	2021-09-08
EPI_ISL_4484289	AY.43	EPI_ISL_4484289	2021-09-03
OK286908.1	AY.20	OK286908.1	2021-09-16
EPI_ISL_4500162	AY.4	EPI_ISL_4500162	2021-09-18
EPI_ISL_4500681	AY.4	EPI_ISL_4500681	2021-09-17
EPI_ISL_4514237	AY.46.6	EPI_ISL_4514237	2021-09-16
EPI_ISL_4503682	AY.125	EPI_ISL_4503682	2021-09-01
OK288548.1	AY.103	OK288548.1	2021-09-07
OK302144.1	AY.25	OK302144.1	2021-09-01
EPI_ISL_4522328	AY.4	EPI_ISL_4522328	2021-09-19
EPI_ISL_4525239	AY.4	EPI_ISL_4525239	2021-09-17
EPI_ISL_4546974	B.1.617.2	EPI_ISL_4546974	2021-09-08
OU736821.1	AY.122	OU736821.1	2021-09-04
EPI_ISL_4558489	AY.25	EPI_ISL_4558489	2021-09-08
OK343980.1	AY.47	OK343980.1	2021-09-02
EPI_ISL_4355475	AY.122	EPI_ISL_4355475	2021-09-06
EPI_ISL_4607633	AY.4	EPI_ISL_4607633	2021-09-14
EPI_ISL_4616799	AY.73	EPI_ISL_4616799	2021-09-16
EPI_ISL_4633584	B.1.617.2	EPI_ISL_4633584	2021-09-09
EPI_ISL_4575972	AY.126	EPI_ISL_4575972	2021-09-07
EPI_ISL_4586749	AY.4	EPI_ISL_4586749	2021-09-22
EPI_ISL_4587764	AY.4	EPI_ISL_4587764	2021-09-21
EPI_ISL_4622311	AY.4	EPI_ISL_4622311	2021-09-21
EPI_ISL_4598290	AY.4	EPI_ISL_4598290	2021-09-18
EPI_ISL_4352938	AY.6	EPI_ISL_4352938	2021-09-14
EPI_ISL_4596389	AY.4	EPI_ISL_4596389	2021-09-21
EPI_ISL_4466145	AY.25	EPI_ISL_4466145	2021-09-01
OK344562.1	AY.3	OK344562.1	2021-09-20
OK366708.1	AY.20	OK366708.1	2021-09-09
OK364755.1	AY.14	OK364755.1	2021-09-04
EPI_ISL_4626345	AY.46	EPI_ISL_4626345	2021-09-25
EPI_ISL_4738438	AY.122	EPI_ISL_4738438	2021-09-24
EPI_ISL_4626864	AY.46.6	EPI_ISL_4626864	2021-09-23
EPI_ISL_4625632	AY.4	EPI_ISL_4625632	2021-09-21
EPI_ISL_4740512	AY.43	EPI_ISL_4740512	2021-09-13
EPI_ISL_4642953	AY.29	EPI_ISL_4642953	2021-09-02
OK369635.1	AY.44	OK369635.1	2021-09-14
OK368404.1	AY.20	OK368404.1	2021-09-12
OK389103.1	AY.3	OK389103.1	2021-09-07
EPI_ISL_4864008	AY.43	EPI_ISL_4864008	2021-09-29
EPI_ISL_4764390	AY.4	EPI_ISL_4764390	2021-09-28
EPI_ISL_4765122	AY.4	EPI_ISL_4765122	2021-09-27
EPI_ISL_4750497	AY.4	EPI_ISL_4750497	2021-09-27
EPI_ISL_4755766	AY.4	EPI_ISL_4755766	2021-09-26
EPI_ISL_4751048	AY.46	EPI_ISL_4751048	2021-09-25
EPI_ISL_4771184	AY.4	EPI_ISL_4771184	2021-09-23
EPI_ISL_4751943	AY.4	EPI_ISL_4751943	2021-09-21
EPI_ISL_4807458	AY.9.2	EPI_ISL_4807458	2021-09-18
EPI_ISL_4771006	AY.4	EPI_ISL_4771006	2021-09-15
EPI_ISL_4791318	AY.43	EPI_ISL_4791318	2021-09-13
EPI_ISL_4798584	AY.44	EPI_ISL_4798584	2021-09-10
EPI_ISL_4840671	AY.25.1	EPI_ISL_4840671	2021-09-06
EPI_ISL_4876242	AY.4	EPI_ISL_4876242	2021-09-03
OK403003.1	AY.13	OK403003.1	2021-09-11
EPI_ISL_4900300	AY.4	EPI_ISL_4900300	2021-09-30
EPI_ISL_4896418	AY.4	EPI_ISL_4896418	2021-09-29
EPI_ISL_4899306	AY.4	EPI_ISL_4899306	2021-09-28
EPI_ISL_4936268	AY.43	EPI_ISL_4936268	2021-09-23
EPI_ISL_4913079	AY.4	EPI_ISL_4913079	2021-09-16
EPI_ISL_4892475	B.1.617.2	EPI_ISL_4892475	2021-09-10
EPI_ISL_4950678	AY.122	EPI_ISL_4950678	2021-09-03
OU708212.1	AY.4	OU708212.1	2021-09-07
OU691517.1	AY.4.2	OU691517.1	2021-09-05
OU660951.1	AY.4	OU660951.1	2021-09-04
OU642047.1	AY.4	OU642047.1	2021-09-03
OU661111.1	AY.4	OU661111.1	2021-09-02
OK441104.1	AY.44	OK441104.1	2021-09-30
OK442274.1	AY.25	OK442274.1	2021-09-29
OK530646.1	AY.25	OK530646.1	2021-09-27
OK464337.1	AY.44	OK464337.1	2021-09-26
OK481684.1	AY.62	OK481684.1	2021-09-24
OK529763.1	AY.25.1	OK529763.1	2021-09-23
OK444076.1	AY.75	OK444076.1	2021-09-21
OK443991.1	AY.25	OK443991.1	2021-09-20
OK455227.1	AY.44	OK455227.1	2021-09-18
OK443241.1	AY.44	OK443241.1	2021-09-17
OK453924.1	AY.103	OK453924.1	2021-09-16
OK515272.1	AY.25.1	OK515272.1	2021-09-15
OK452426.1	B.1.617.2	OK452426.1	2021-09-14
OK494530.1	AY.3	OK494530.1	2021-09-13
OK494514.1	AY.47	OK494514.1	2021-09-13
OK494452.1	AY.103	OK494452.1	2021-09-11
OK460272.1	AY.25.1	OK460272.1	2021-09-10
OK450277.1	AY.44	OK450277.1	2021-09-09
OK475501.1	AY.5.3	OK475501.1	2021-09-07
EPI_ISL_5000811	AY.50	EPI_ISL_5000811	2021-09-28
EPI_ISL_4996484	AY.43	EPI_ISL_4996484	2021-09-16
OK534792.1	AY.3	OK534792.1	2021-09-27
EPI_ISL_5026904	AY.4	EPI_ISL_5026904	2021-09-30
EPI_ISL_5287056	AY.103	EPI_ISL_5287056	2021-09-29
EPI_ISL_5118987	AY.121	EPI_ISL_5118987	2021-09-27
EPI_ISL_5306557	AY.43	EPI_ISL_5306557	2021-09-26
EPI_ISL_5066869	AY.122	EPI_ISL_5066869	2021-09-24
EPI_ISL_5011838	AY.25.1	EPI_ISL_5011838	2021-09-22
EPI_ISL_5194282	AY.100	EPI_ISL_5194282	2021-09-20
EPI_ISL_5265052	AY.118	EPI_ISL_5265052	2021-09-18
